"d_t_18039-16657_06:04:36",1,"Car","",2,1,1,18039,16657,1
"d_t_18039-16657_06:06:25",1,"Car","",2,1,1,18039,16657,1
"d_t_18039-16657_06:10:55",1,"Car","",2,1,1,18039,16657,1
"d_t_18039-16657_06:10:13",1,"Car","",2,1,1,18039,16657,1
"d_t_18039-16657_06:07:15",1,"Car","",2,1,1,18039,16657,1
"d_t_18039-16657_06:14:24",1,"Car","",2,1,1,18039,16657,1
"d_t_18039-16657_06:08:20",1,"Car","",2,1,1,18039,16657,1
"d_t_18039-16657_06:00:36",1,"Car","",2,1,1,18039,16657,1
"d_t_18039-16657_06:14:40",1,"Car","",2,1,1,18039,16657,1
"d_t_18039-16657_06:01:16",1,"Car","",2,1,1,18039,16657,1
"d_t_21469-11087_06:00:31",1,"Car","",2,1,1,21469,11087,1
"d_t_21469-11087_06:08:55",1,"Car","",2,1,1,21469,11087,1
"d_t_21469-11087_06:08:27",1,"Car","",2,1,1,21469,11087,1
"d_t_21469-11087_06:01:04",1,"Car","",2,1,1,21469,11087,1
"d_t_21469-11087_06:04:34",1,"Car","",2,1,1,21469,11087,1
"d_t_21469-11087_06:05:30",1,"Car","",2,1,1,21469,11087,1
"d_t_21469-11087_06:00:34",1,"Car","",2,1,1,21469,11087,1
"d_t_21469-11087_06:10:42",1,"Car","",2,1,1,21469,11087,1
"d_t_21469-11087_06:03:05",1,"Car","",2,1,1,21469,11087,1
"d_t_21469-11087_06:06:40",1,"Car","",2,1,1,21469,11087,1
"d_t_21469-11087_06:08:21",1,"Car","",2,1,1,21469,11087,1
"d_t_21469-11087_06:14:29",1,"Car","",2,1,1,21469,11087,1
"d_t_21469-11087_06:06:53",1,"Car","",2,1,1,21469,11087,1
"d_t_21469-11087_06:06:17",1,"Car","",2,1,1,21469,11087,1
"d_t_13342-12762_06:07:17",1,"Car","",2,1,1,13342,12762,1
"d_t_13342-12762_06:05:40",1,"Car","",2,1,1,13342,12762,1
"d_t_13342-12762_06:00:53",1,"Car","",2,1,1,13342,12762,1
"d_t_13342-12762_06:08:11",1,"Car","",2,1,1,13342,12762,1
"d_t_13342-12762_06:05:30",1,"Car","",2,1,1,13342,12762,1
"d_t_13342-12762_06:06:06",1,"Car","",2,1,1,13342,12762,1
"d_t_13342-12762_06:01:00",1,"Car","",2,1,1,13342,12762,1
"d_t_13342-12762_06:12:43",1,"Car","",2,1,1,13342,12762,1
"d_t_13342-12762_06:10:51",1,"Car","",2,1,1,13342,12762,1
"d_t_13342-12762_06:03:14",1,"Car","",2,1,1,13342,12762,1
"d_t_13342-12762_06:08:41",1,"Car","",2,1,1,13342,12762,1
"d_t_13342-12762_06:01:22",1,"Car","",2,1,1,13342,12762,1
"d_t_13342-12762_06:05:33",1,"Car","",2,1,1,13342,12762,1
"d_t_13342-12762_06:14:08",1,"Car","",2,1,1,13342,12762,1
"d_t_13342-12762_06:12:34",1,"Car","",2,1,1,13342,12762,1
"d_t_13342-12762_06:14:35",1,"Car","",2,1,1,13342,12762,1
"d_t_13342-12762_06:09:54",1,"Car","",2,1,1,13342,12762,1
"d_t_13342-12762_06:13:22",1,"Car","",2,1,1,13342,12762,1
"d_t_19964-18223_06:09:41",1,"Car","",2,1,1,19964,18223,1
"d_t_19964-18223_06:04:11",1,"Car","",2,1,1,19964,18223,1
"d_t_12799-18223_06:08:51",1,"Car","",2,1,1,12799,18223,1
"d_t_12799-18223_06:09:20",1,"Car","",2,1,1,12799,18223,1
"d_t_12799-18223_06:03:18",1,"Car","",2,1,1,12799,18223,1
"d_t_12799-18223_06:14:15",1,"Car","",2,1,1,12799,18223,1
"d_t_12799-18223_06:08:06",1,"Car","",2,1,1,12799,18223,1
"d_t_12799-18223_06:09:01",1,"Car","",2,1,1,12799,18223,1
"d_t_12799-18223_06:12:09",1,"Car","",2,1,1,12799,18223,1
"d_t_12799-18223_06:10:11",1,"Car","",2,1,1,12799,18223,1
"d_t_12799-18223_06:12:03",1,"Car","",2,1,1,12799,18223,1
"d_t_12799-18223_06:00:37",1,"Car","",2,1,1,12799,18223,1
"d_t_17437-13342_06:00:55",1,"Car","",2,1,1,17437,13342,1
"d_t_17437-13342_06:01:26",1,"Car","",2,1,1,17437,13342,1
"d_t_17437-13342_06:02:04",1,"Car","",2,1,1,17437,13342,1
"d_t_17437-13342_06:14:30",1,"Car","",2,1,1,17437,13342,1
"d_t_17437-13342_06:12:57",1,"Car","",2,1,1,17437,13342,1
"d_t_17437-13342_06:10:39",1,"Car","",2,1,1,17437,13342,1
"d_t_17437-13342_06:02:44",1,"Car","",2,1,1,17437,13342,1
"d_t_17437-13342_06:06:18",1,"Car","",2,1,1,17437,13342,1
"d_t_17437-13342_06:02:03",1,"Car","",2,1,1,17437,13342,1
"d_t_17437-13342_06:07:37",1,"Car","",2,1,1,17437,13342,1
"d_t_17437-13342_06:03:47",1,"Car","",2,1,1,17437,13342,1
"d_t_17437-13342_06:01:17",1,"Car","",2,1,1,17437,13342,1
"d_t_17437-13342_06:06:18",1,"Car","",2,1,1,17437,13342,1
"d_t_17437-13342_06:07:26",1,"Car","",2,1,1,17437,13342,1
"d_t_17437-13342_06:06:40",1,"Car","",2,1,1,17437,13342,1
"d_t_17437-13342_06:10:58",1,"Car","",2,1,1,17437,13342,1
"d_t_17437-13342_06:14:50",1,"Car","",2,1,1,17437,13342,1
"d_t_17437-13342_06:00:47",1,"Car","",2,1,1,17437,13342,1
"d_t_17437-13342_06:04:24",1,"Car","",2,1,1,17437,13342,1
"d_t_17437-13342_06:03:17",1,"Car","",2,1,1,17437,13342,1
"d_t_1380018635-10470_06:13:09",1,"Car","",2,1,1,1380018635,10470,1
"d_t_1380018635-10470_06:08:01",1,"Car","",2,1,1,1380018635,10470,1
"d_t_1380018635-10470_06:08:09",1,"Car","",2,1,1,1380018635,10470,1
"d_t_1380018635-10470_06:07:08",1,"Car","",2,1,1,1380018635,10470,1
"d_t_1380018635-10470_06:05:58",1,"Car","",2,1,1,1380018635,10470,1
"d_t_1380018635-10470_06:08:05",1,"Car","",2,1,1,1380018635,10470,1
"d_t_1380018635-10470_06:04:39",1,"Car","",2,1,1,1380018635,10470,1
"d_t_1380018635-10470_06:10:12",1,"Car","",2,1,1,1380018635,10470,1
"d_t_14993-14078_06:13:30",1,"Car","",2,1,1,14993,14078,1
"d_t_14993-14078_06:08:30",1,"Car","",2,1,1,14993,14078,1
"d_t_14993-14078_06:06:52",1,"Car","",2,1,1,14993,14078,1
"d_t_17627-14078_06:08:17",1,"Car","",2,1,1,17627,14078,1
"d_t_17627-14078_06:00:26",1,"Car","",2,1,1,17627,14078,1
"d_t_17627-14078_06:08:14",1,"Car","",2,1,1,17627,14078,1
"d_t_17627-14078_06:09:34",1,"Car","",2,1,1,17627,14078,1
"d_t_17627-14078_06:02:31",1,"Car","",2,1,1,17627,14078,1
"d_t_17627-14078_06:01:04",1,"Car","",2,1,1,17627,14078,1
"d_t_17627-14078_06:04:02",1,"Car","",2,1,1,17627,14078,1
"d_t_17627-14078_06:13:09",1,"Car","",2,1,1,17627,14078,1
"d_t_17627-14078_06:10:42",1,"Car","",2,1,1,17627,14078,1
"d_t_17627-14078_06:12:01",1,"Car","",2,1,1,17627,14078,1
"d_t_17627-14078_06:12:23",1,"Car","",2,1,1,17627,14078,1
"d_t_16769-18223_06:04:08",1,"Car","",2,1,1,16769,18223,1
"d_t_16769-18223_06:06:55",1,"Car","",2,1,1,16769,18223,1
"d_t_13212-13342_06:10:53",1,"Car","",2,1,1,13212,13342,1
"d_t_13212-13342_06:10:18",1,"Car","",2,1,1,13212,13342,1
"d_t_13212-13342_06:10:13",1,"Car","",2,1,1,13212,13342,1
"d_t_13212-13342_06:09:14",1,"Car","",2,1,1,13212,13342,1
"d_t_13212-13342_06:09:27",1,"Car","",2,1,1,13212,13342,1
"d_t_13212-13342_06:03:00",1,"Car","",2,1,1,13212,13342,1
"d_t_13212-13342_06:10:37",1,"Car","",2,1,1,13212,13342,1
"d_t_13212-13342_06:07:00",1,"Car","",2,1,1,13212,13342,1
"d_t_13212-13342_06:01:46",1,"Car","",2,1,1,13212,13342,1
"d_t_13212-13342_06:13:50",1,"Car","",2,1,1,13212,13342,1
"d_t_18039-14078_06:07:13",1,"Car","",2,1,1,18039,14078,1
"d_t_18039-14078_06:09:10",1,"Car","",2,1,1,18039,14078,1
"d_t_18039-14078_06:02:24",1,"Car","",2,1,1,18039,14078,1
"d_t_18039-14078_06:00:24",1,"Car","",2,1,1,18039,14078,1
"d_t_18039-14078_06:11:36",1,"Car","",2,1,1,18039,14078,1
"d_t_18039-14078_06:04:37",1,"Car","",2,1,1,18039,14078,1
"d_t_18039-14078_06:08:52",1,"Car","",2,1,1,18039,14078,1
"d_t_18039-14078_06:05:00",1,"Car","",2,1,1,18039,14078,1
"d_t_18039-14078_06:14:00",1,"Car","",2,1,1,18039,14078,1
"d_t_18039-14078_06:05:32",1,"Car","",2,1,1,18039,14078,1
"d_t_18039-14078_06:06:45",1,"Car","",2,1,1,18039,14078,1
"d_t_18039-14078_06:10:17",1,"Car","",2,1,1,18039,14078,1
"d_t_18039-14078_06:09:56",1,"Car","",2,1,1,18039,14078,1
"d_t_18039-14078_06:06:42",1,"Car","",2,1,1,18039,14078,1
"d_t_18039-14078_06:04:10",1,"Car","",2,1,1,18039,14078,1
"d_t_18039-14078_06:11:07",1,"Car","",2,1,1,18039,14078,1
"d_t_15910-18223_06:11:41",1,"Car","",2,1,1,15910,18223,1
"d_t_15910-18223_06:06:35",1,"Car","",2,1,1,15910,18223,1
"d_t_15910-18223_06:05:46",1,"Car","",2,1,1,15910,18223,1
"d_t_15910-18223_06:11:48",1,"Car","",2,1,1,15910,18223,1
"d_t_15910-18223_06:14:11",1,"Car","",2,1,1,15910,18223,1
"d_t_15910-18223_06:05:12",1,"Car","",2,1,1,15910,18223,1
"d_t_15910-18223_06:07:11",1,"Car","",2,1,1,15910,18223,1
"d_t_15910-18223_06:04:16",1,"Car","",2,1,1,15910,18223,1
"d_t_15910-18223_06:07:20",1,"Car","",2,1,1,15910,18223,1
"d_t_15910-18223_06:11:18",1,"Car","",2,1,1,15910,18223,1
"d_t_15910-18223_06:10:22",1,"Car","",2,1,1,15910,18223,1
"d_t_15910-18223_06:05:24",1,"Car","",2,1,1,15910,18223,1
"d_t_15910-18223_06:03:18",1,"Car","",2,1,1,15910,18223,1
"d_t_15910-18223_06:13:57",1,"Car","",2,1,1,15910,18223,1
"d_t_15910-18223_06:11:52",1,"Car","",2,1,1,15910,18223,1
"d_t_15910-18223_06:02:35",1,"Car","",2,1,1,15910,18223,1
"d_t_15544-14502_06:13:48",1,"Car","",2,1,1,15544,14502,1
"d_t_15544-14502_06:14:52",1,"Car","",2,1,1,15544,14502,1
"d_t_15544-14502_06:14:55",1,"Car","",2,1,1,15544,14502,1
"d_t_15544-14502_06:03:31",1,"Car","",2,1,1,15544,14502,1
"d_t_15544-14502_06:11:07",1,"Car","",2,1,1,15544,14502,1
"d_t_19532-16657_06:09:08",1,"Car","",2,1,1,19532,16657,1
"d_t_19532-16657_06:07:21",1,"Car","",2,1,1,19532,16657,1
"d_t_19532-16657_06:03:21",1,"Car","",2,1,1,19532,16657,1
"d_t_19532-16657_06:08:19",1,"Car","",2,1,1,19532,16657,1
"d_t_21636-18534_06:14:11",1,"Car","",2,1,1,21636,18534,1
"d_t_21636-18534_06:10:32",1,"Car","",2,1,1,21636,18534,1
"d_t_21636-18534_06:06:03",1,"Car","",2,1,1,21636,18534,1
"d_t_21636-18534_06:02:51",1,"Car","",2,1,1,21636,18534,1
"d_t_21636-18534_06:11:27",1,"Car","",2,1,1,21636,18534,1
"d_t_21636-18534_06:03:43",1,"Car","",2,1,1,21636,18534,1
"d_t_21636-18534_06:02:04",1,"Car","",2,1,1,21636,18534,1
"d_t_21636-18534_06:07:06",1,"Car","",2,1,1,21636,18534,1
"d_t_21636-18534_06:08:26",1,"Car","",2,1,1,21636,18534,1
"d_t_21636-18534_06:02:43",1,"Car","",2,1,1,21636,18534,1
"d_t_17250-10334_06:11:26",1,"Car","",2,1,1,17250,10334,1
"d_t_17250-10334_06:05:31",1,"Car","",2,1,1,17250,10334,1
"d_t_17250-10334_06:00:19",1,"Car","",2,1,1,17250,10334,1
"d_t_17250-10334_06:04:02",1,"Car","",2,1,1,17250,10334,1
"d_t_17250-10334_06:09:09",1,"Car","",2,1,1,17250,10334,1
"d_t_17250-10334_06:02:44",1,"Car","",2,1,1,17250,10334,1
"d_t_17250-10334_06:12:32",1,"Car","",2,1,1,17250,10334,1
"d_t_17250-10334_06:11:48",1,"Car","",2,1,1,17250,10334,1
"d_t_17250-10334_06:04:38",1,"Car","",2,1,1,17250,10334,1
"d_t_17250-10334_06:11:08",1,"Car","",2,1,1,17250,10334,1
"d_t_17250-10334_06:01:03",1,"Car","",2,1,1,17250,10334,1
"d_t_17250-10334_06:12:28",1,"Car","",2,1,1,17250,10334,1
"d_t_17250-10334_06:00:38",1,"Car","",2,1,1,17250,10334,1
"d_t_17250-10334_06:06:18",1,"Car","",2,1,1,17250,10334,1
"d_t_11741-16518_06:07:16",1,"Car","",2,1,1,11741,16518,1
"d_t_20657-16518_06:10:33",1,"Car","",2,1,1,20657,16518,1
"d_t_20657-16518_06:01:01",1,"Car","",2,1,1,20657,16518,1
"d_t_20657-16518_06:12:41",1,"Car","",2,1,1,20657,16518,1
"d_t_20657-16518_06:11:53",1,"Car","",2,1,1,20657,16518,1
"d_t_20657-16518_06:06:37",1,"Car","",2,1,1,20657,16518,1
"d_t_20657-16518_06:14:02",1,"Car","",2,1,1,20657,16518,1
"d_t_20657-16518_06:05:13",1,"Car","",2,1,1,20657,16518,1
"d_t_20657-16518_06:03:45",1,"Car","",2,1,1,20657,16518,1
"d_t_20657-16518_06:03:42",1,"Car","",2,1,1,20657,16518,1
"d_t_14167-18223_06:00:31",1,"Car","",2,1,1,14167,18223,1
"d_t_14167-18223_06:13:14",1,"Car","",2,1,1,14167,18223,1
"d_t_14167-18223_06:02:26",1,"Car","",2,1,1,14167,18223,1
"d_t_14167-18223_06:07:15",1,"Car","",2,1,1,14167,18223,1
"d_t_14167-18223_06:10:14",1,"Car","",2,1,1,14167,18223,1
"d_t_14167-18223_06:05:18",1,"Car","",2,1,1,14167,18223,1
"d_t_14167-18223_06:07:19",1,"Car","",2,1,1,14167,18223,1
"d_t_14167-18223_06:09:26",1,"Car","",2,1,1,14167,18223,1
"d_t_14167-18223_06:05:25",1,"Car","",2,1,1,14167,18223,1
"d_t_14167-18223_06:08:23",1,"Car","",2,1,1,14167,18223,1
"d_t_14167-18223_06:09:52",1,"Car","",2,1,1,14167,18223,1
"d_t_14167-18223_06:09:13",1,"Car","",2,1,1,14167,18223,1
"d_t_14167-18223_06:10:33",1,"Car","",2,1,1,14167,18223,1
"d_t_14167-18223_06:03:30",1,"Car","",2,1,1,14167,18223,1
"d_t_14167-18223_06:04:34",1,"Car","",2,1,1,14167,18223,1
"d_t_14167-18223_06:14:44",1,"Car","",2,1,1,14167,18223,1
"d_t_14167-18223_06:00:47",1,"Car","",2,1,1,14167,18223,1
"d_t_14167-18223_06:05:22",1,"Car","",2,1,1,14167,18223,1
"d_t_21741-14687_06:04:09",1,"Car","",2,1,1,21741,14687,1
"d_t_21741-14687_06:04:34",1,"Car","",2,1,1,21741,14687,1
"d_t_13035-13094_06:01:35",1,"Car","",2,1,1,13035,13094,1
"d_t_13035-13094_06:12:45",1,"Car","",2,1,1,13035,13094,1
"d_t_13035-13094_06:14:49",1,"Car","",2,1,1,13035,13094,1
"d_t_13035-13094_06:08:21",1,"Car","",2,1,1,13035,13094,1
"d_t_13035-13094_06:12:27",1,"Car","",2,1,1,13035,13094,1
"d_t_13035-13094_06:11:21",1,"Car","",2,1,1,13035,13094,1
"d_t_13035-13094_06:01:50",1,"Car","",2,1,1,13035,13094,1
"d_t_13035-13094_06:10:07",1,"Car","",2,1,1,13035,13094,1
"d_t_13035-13094_06:07:33",1,"Car","",2,1,1,13035,13094,1
"d_t_13035-13094_06:00:55",1,"Car","",2,1,1,13035,13094,1
"d_t_13035-13094_06:08:08",1,"Car","",2,1,1,13035,13094,1
"d_t_13035-13094_06:05:57",1,"Car","",2,1,1,13035,13094,1
"d_t_13035-13094_06:02:52",1,"Car","",2,1,1,13035,13094,1
"d_t_13035-13094_06:13:49",1,"Car","",2,1,1,13035,13094,1
"d_t_13035-13094_06:08:44",1,"Car","",2,1,1,13035,13094,1
"d_t_13035-13094_06:07:37",1,"Car","",2,1,1,13035,13094,1
"d_t_11675-13514_06:00:12",1,"Car","",2,1,1,11675,13514,1
"d_t_11675-13514_06:06:11",1,"Car","",2,1,1,11675,13514,1
"d_t_11675-13514_06:04:35",1,"Car","",2,1,1,11675,13514,1
"d_t_11675-13514_06:08:41",1,"Car","",2,1,1,11675,13514,1
"d_t_15544-1380016436_06:04:40",1,"Car","",2,1,1,15544,1380016436,1
"d_t_15544-1380016436_06:00:10",1,"Car","",2,1,1,15544,1380016436,1
"d_t_15544-1380016436_06:12:57",1,"Car","",2,1,1,15544,1380016436,1
"d_t_15544-1380016436_06:02:16",1,"Car","",2,1,1,15544,1380016436,1
"d_t_15544-1380016436_06:08:29",1,"Car","",2,1,1,15544,1380016436,1
"d_t_15544-1380016436_06:01:23",1,"Car","",2,1,1,15544,1380016436,1
"d_t_15544-1380016436_06:06:43",1,"Car","",2,1,1,15544,1380016436,1
"d_t_15544-1380016436_06:03:09",1,"Car","",2,1,1,15544,1380016436,1
"d_t_15544-1380016436_06:08:01",1,"Car","",2,1,1,15544,1380016436,1
"d_t_15544-1380016436_06:08:27",1,"Car","",2,1,1,15544,1380016436,1
"d_t_15544-1380016436_06:00:58",1,"Car","",2,1,1,15544,1380016436,1
"d_t_15544-1380016436_06:01:34",1,"Car","",2,1,1,15544,1380016436,1
"d_t_15544-1380016436_06:07:59",1,"Car","",2,1,1,15544,1380016436,1
"d_t_1380006364-11532_06:07:15",1,"Car","",2,1,1,1380006364,11532,1
"d_t_1380006364-11532_06:01:36",1,"Car","",2,1,1,1380006364,11532,1
"d_t_1380006364-11532_06:10:14",1,"Car","",2,1,1,1380006364,11532,1
"d_t_1380006364-11532_06:08:33",1,"Car","",2,1,1,1380006364,11532,1
"d_t_12798-18223_06:00:05",1,"Car","",2,1,1,12798,18223,1
"d_t_12798-18223_06:00:17",1,"Car","",2,1,1,12798,18223,1
"d_t_12798-18223_06:01:27",1,"Car","",2,1,1,12798,18223,1
"d_t_12798-18223_06:07:45",1,"Car","",2,1,1,12798,18223,1
"d_t_12798-18223_06:03:33",1,"Car","",2,1,1,12798,18223,1
"d_t_12798-18223_06:11:03",1,"Car","",2,1,1,12798,18223,1
"d_t_12798-18223_06:04:21",1,"Car","",2,1,1,12798,18223,1
"d_t_12798-18223_06:05:53",1,"Car","",2,1,1,12798,18223,1
"d_t_12798-18223_06:01:14",1,"Car","",2,1,1,12798,18223,1
"d_t_12798-18223_06:07:48",1,"Car","",2,1,1,12798,18223,1
"d_t_12249-20408_06:00:36",1,"Car","",2,1,1,12249,20408,1
"d_t_12249-20408_06:05:47",1,"Car","",2,1,1,12249,20408,1
"d_t_12249-20408_06:05:05",1,"Car","",2,1,1,12249,20408,1
"d_t_12249-20408_06:12:01",1,"Car","",2,1,1,12249,20408,1
"d_t_12249-20408_06:01:40",1,"Car","",2,1,1,12249,20408,1
"d_t_12249-20408_06:14:06",1,"Car","",2,1,1,12249,20408,1
"d_t_12249-20408_06:04:24",1,"Car","",2,1,1,12249,20408,1
"d_t_12249-20408_06:09:47",1,"Car","",2,1,1,12249,20408,1
"d_t_12249-20408_06:06:57",1,"Car","",2,1,1,12249,20408,1
"d_t_12249-20408_06:01:26",1,"Car","",2,1,1,12249,20408,1
"d_t_12249-20408_06:03:59",1,"Car","",2,1,1,12249,20408,1
"d_t_12249-20408_06:10:24",1,"Car","",2,1,1,12249,20408,1
"d_t_12249-20408_06:02:59",1,"Car","",2,1,1,12249,20408,1
"d_t_12249-20408_06:02:49",1,"Car","",2,1,1,12249,20408,1
"d_t_12249-20408_06:01:23",1,"Car","",2,1,1,12249,20408,1
"d_t_12249-20408_06:13:09",1,"Car","",2,1,1,12249,20408,1
"d_t_12249-20408_06:13:18",1,"Car","",2,1,1,12249,20408,1
"d_t_12249-20408_06:07:40",1,"Car","",2,1,1,12249,20408,1
"d_t_20315-13094_06:13:02",1,"Car","",2,1,1,20315,13094,1
"d_t_20315-13094_06:04:58",1,"Car","",2,1,1,20315,13094,1
"d_t_20315-13094_06:01:13",1,"Car","",2,1,1,20315,13094,1
"d_t_20315-13094_06:09:22",1,"Car","",2,1,1,20315,13094,1
"d_t_20315-13094_06:10:58",1,"Car","",2,1,1,20315,13094,1
"d_t_20315-13094_06:04:05",1,"Car","",2,1,1,20315,13094,1
"d_t_20315-13094_06:09:05",1,"Car","",2,1,1,20315,13094,1
"d_t_20315-13094_06:05:55",1,"Car","",2,1,1,20315,13094,1
"d_t_20315-13094_06:14:29",1,"Car","",2,1,1,20315,13094,1
"d_t_20315-13094_06:04:19",1,"Car","",2,1,1,20315,13094,1
"d_t_19128-10334_06:05:30",1,"Car","",2,1,1,19128,10334,1
"d_t_19128-10334_06:13:41",1,"Car","",2,1,1,19128,10334,1
"d_t_19128-10334_06:00:41",1,"Car","",2,1,1,19128,10334,1
"d_t_19128-10334_06:13:26",1,"Car","",2,1,1,19128,10334,1
"d_t_19128-10334_06:02:55",1,"Car","",2,1,1,19128,10334,1
"d_t_19128-10334_06:00:00",1,"Car","",2,1,1,19128,10334,1
"d_t_19088-13342_06:08:41",1,"Car","",2,1,1,19088,13342,1
"d_t_19088-13342_06:08:42",1,"Car","",2,1,1,19088,13342,1
"d_t_19879-18223_06:02:07",1,"Car","",2,1,1,19879,18223,1
"d_t_19879-18223_06:02:10",1,"Car","",2,1,1,19879,18223,1
"d_t_19879-18223_06:01:23",1,"Car","",2,1,1,19879,18223,1
"d_t_19879-18223_06:03:59",1,"Car","",2,1,1,19879,18223,1
"d_t_15568-16657_06:11:19",1,"Car","",2,1,1,15568,16657,1
"d_t_15568-16657_06:14:32",1,"Car","",2,1,1,15568,16657,1
"d_t_15568-16657_06:12:22",1,"Car","",2,1,1,15568,16657,1
"d_t_15568-16657_06:09:06",1,"Car","",2,1,1,15568,16657,1
"d_t_15568-16657_06:03:38",1,"Car","",2,1,1,15568,16657,1
"d_t_12255-18223_06:14:57",1,"Car","",2,1,1,12255,18223,1
"d_t_12255-18223_06:14:03",1,"Car","",2,1,1,12255,18223,1
"d_t_12255-18223_06:07:11",1,"Car","",2,1,1,12255,18223,1
"d_t_12255-18223_06:01:48",1,"Car","",2,1,1,12255,18223,1
"d_t_12255-18223_06:03:06",1,"Car","",2,1,1,12255,18223,1
"d_t_12255-18223_06:04:42",1,"Car","",2,1,1,12255,18223,1
"d_t_12255-18223_06:09:20",1,"Car","",2,1,1,12255,18223,1
"d_t_12255-18223_06:08:19",1,"Car","",2,1,1,12255,18223,1
"d_t_12255-18223_06:08:55",1,"Car","",2,1,1,12255,18223,1
"d_t_12255-18223_06:00:40",1,"Car","",2,1,1,12255,18223,1
"d_t_13194-14415_06:02:15",1,"Car","",2,1,1,13194,14415,1
"d_t_13194-14415_06:09:18",1,"Car","",2,1,1,13194,14415,1
"d_t_13194-14415_06:03:11",1,"Car","",2,1,1,13194,14415,1
"d_t_13184-19650_06:07:15",1,"Car","",2,1,1,13184,19650,1
"d_t_13184-19650_06:09:54",1,"Car","",2,1,1,13184,19650,1
