"d_t_17437-13342_06:12:58","p_t_17437-13342_06:12:58","06:12:58","","",1,1,17437,13342,1
"d_t_17437-13342_06:00:46","p_t_17437-13342_06:00:46","06:00:46","","",1,1,17437,13342,1
"d_t_17437-13342_06:05:46","p_t_17437-13342_06:05:46","06:05:46","","",1,1,17437,13342,1
"d_t_17437-13342_06:08:09","p_t_17437-13342_06:08:09","06:08:09","","",1,1,17437,13342,1
"d_t_17437-13342_06:06:07","p_t_17437-13342_06:06:07","06:06:07","","",1,1,17437,13342,1
"d_t_21473-16657_06:06:07","p_t_21473-16657_06:06:07","06:06:07","","",1,1,21473,16657,1
"d_t_21473-16657_06:05:52","p_t_21473-16657_06:05:52","06:05:52","","",1,1,21473,16657,1
"d_t_1380018635-10470_06:06:57","p_t_1380018635-10470_06:06:57","06:06:57","","",1,1,1380018635,10470,1
"d_t_1380018635-10470_06:06:36","p_t_1380018635-10470_06:06:36","06:06:36","","",1,1,1380018635,10470,1
"d_t_1380018635-10470_06:02:35","p_t_1380018635-10470_06:02:35","06:02:35","","",1,1,1380018635,10470,1
"d_t_1380018635-10470_06:09:16","p_t_1380018635-10470_06:09:16","06:09:16","","",1,1,1380018635,10470,1
"d_t_1380018635-10470_06:07:13","p_t_1380018635-10470_06:07:13","06:07:13","","",1,1,1380018635,10470,1
"d_t_1380018635-10470_06:08:40","p_t_1380018635-10470_06:08:40","06:08:40","","",1,1,1380018635,10470,1
"d_t_1380018635-10470_06:03:20","p_t_1380018635-10470_06:03:20","06:03:20","","",1,1,1380018635,10470,1
"d_t_1380018635-10470_06:10:19","p_t_1380018635-10470_06:10:19","06:10:19","","",1,1,1380018635,10470,1
"d_t_1380018635-10470_06:11:19","p_t_1380018635-10470_06:11:19","06:11:19","","",1,1,1380018635,10470,1
"d_t_1380018635-10470_06:02:49","p_t_1380018635-10470_06:02:49","06:02:49","","",1,1,1380018635,10470,1
"d_t_14993-14078_06:10:46","p_t_14993-14078_06:10:46","06:10:46","","",1,1,14993,14078,1
"d_t_14993-14078_06:12:36","p_t_14993-14078_06:12:36","06:12:36","","",1,1,14993,14078,1
"d_t_14993-14078_06:08:02","p_t_14993-14078_06:08:02","06:08:02","","",1,1,14993,14078,1
"d_t_14993-14078_06:04:16","p_t_14993-14078_06:04:16","06:04:16","","",1,1,14993,14078,1
"d_t_14993-14078_06:08:17","p_t_14993-14078_06:08:17","06:08:17","","",1,1,14993,14078,1
"d_t_17627-14078_06:08:51","p_t_17627-14078_06:08:51","06:08:51","","",1,1,17627,14078,1
"d_t_17627-14078_06:09:12","p_t_17627-14078_06:09:12","06:09:12","","",1,1,17627,14078,1
"d_t_17627-14078_06:09:31","p_t_17627-14078_06:09:31","06:09:31","","",1,1,17627,14078,1
"d_t_17627-14078_06:05:10","p_t_17627-14078_06:05:10","06:05:10","","",1,1,17627,14078,1
"d_t_17627-14078_06:00:22","p_t_17627-14078_06:00:22","06:00:22","","",1,1,17627,14078,1
"d_t_17627-14078_06:00:45","p_t_17627-14078_06:00:45","06:00:45","","",1,1,17627,14078,1
"d_t_17627-14078_06:06:06","p_t_17627-14078_06:06:06","06:06:06","","",1,1,17627,14078,1
"d_t_17627-14078_06:03:41","p_t_17627-14078_06:03:41","06:03:41","","",1,1,17627,14078,1
"d_t_17627-14078_06:08:59","p_t_17627-14078_06:08:59","06:08:59","","",1,1,17627,14078,1
"d_t_16769-18223_06:11:19","p_t_16769-18223_06:11:19","06:11:19","","",1,1,16769,18223,1
"d_t_16769-18223_06:11:11","p_t_16769-18223_06:11:11","06:11:11","","",1,1,16769,18223,1
"d_t_16769-18223_06:00:44","p_t_16769-18223_06:00:44","06:00:44","","",1,1,16769,18223,1
"d_t_16769-18223_06:04:21","p_t_16769-18223_06:04:21","06:04:21","","",1,1,16769,18223,1
"d_t_13212-13342_06:11:23","p_t_13212-13342_06:11:23","06:11:23","","",1,1,13212,13342,1
"d_t_13212-13342_06:13:36","p_t_13212-13342_06:13:36","06:13:36","","",1,1,13212,13342,1
"d_t_13212-13342_06:01:40","p_t_13212-13342_06:01:40","06:01:40","","",1,1,13212,13342,1
"d_t_13212-13342_06:09:22","p_t_13212-13342_06:09:22","06:09:22","","",1,1,13212,13342,1
"d_t_13212-13342_06:06:57","p_t_13212-13342_06:06:57","06:06:57","","",1,1,13212,13342,1
"d_t_13212-13342_06:10:31","p_t_13212-13342_06:10:31","06:10:31","","",1,1,13212,13342,1
"d_t_13212-13342_06:11:20","p_t_13212-13342_06:11:20","06:11:20","","",1,1,13212,13342,1
"d_t_13212-13342_06:03:27","p_t_13212-13342_06:03:27","06:03:27","","",1,1,13212,13342,1
"d_t_13212-13342_06:12:27","p_t_13212-13342_06:12:27","06:12:27","","",1,1,13212,13342,1
"d_t_13212-13342_06:12:52","p_t_13212-13342_06:12:52","06:12:52","","",1,1,13212,13342,1
"d_t_13212-13342_06:00:45","p_t_13212-13342_06:00:45","06:00:45","","",1,1,13212,13342,1
"d_t_13212-13342_06:01:46","p_t_13212-13342_06:01:46","06:01:46","","",1,1,13212,13342,1
"d_t_18039-14078_06:06:33","p_t_18039-14078_06:06:33","06:06:33","","",1,1,18039,14078,1
"d_t_18039-14078_06:07:16","p_t_18039-14078_06:07:16","06:07:16","","",1,1,18039,14078,1
"d_t_18039-14078_06:09:48","p_t_18039-14078_06:09:48","06:09:48","","",1,1,18039,14078,1
"d_t_18039-14078_06:07:18","p_t_18039-14078_06:07:18","06:07:18","","",1,1,18039,14078,1
"d_t_18039-14078_06:11:18","p_t_18039-14078_06:11:18","06:11:18","","",1,1,18039,14078,1
