"stmd.lua","beta_cons_taxi",-3.59,-4.308,-2.872,0.5,81.04,1,0,1,-3.59,3.222025
"stmd.lua","beta_cost_bus_mrt_1",-0.19,-0.228,-0.152,0.1,0.72,1,0,1,-0.19,0.009025
"stmd.lua","beta_cost_private_bus_1",-0.696,-0.8352,-0.5568,0.1,1.55,1,0,1,-0.696,0.121104
"stmd.lua","beta_log",0.775,0.62,0.93,0.1,1.86,1,0,1,0.775,0.15015625
"stmd.lua","beta_mode_work_drive1",5.67,4.536,6.804,0.1,1.86,1,0,1,5.67,8.037225
"stmd.lua","beta_tt_share3",-3.53,-4.236,-2.824,0.1,1.55,1,0,1,-3.53,3.115225
"stmd.lua","beta_tt_drive1",-4.64,-5.568,-3.712,0.1,1.55,1,0,1,-4.64,5.3824
"sttd.lua","beta_ARR_1_1",-5.26,-6.312,-4.208,0.1,81.04,1,0,1,-5.26,6.9169
"sttd.lua","beta_ARR_1_3",9.7,7.76,11.64,0.1,81.04,1,0,1,9.7,23.5225
"sttd.lua","beta_ARR_1_2",1.47,1.176,1.764,0.1,81.04,1,0,1,1.47,0.540225
"sttd.lua","beta_ARR_1_4",4.96,3.968,5.952,0.1,81.04,1,0,1,4.96,6.1504
"sttd.lua","beta_DEP_1_1",-25.7,-30.84,-20.56,0.1,81.04,1,0,1,-25.7,165.1225
"sttd.lua","beta_DEP_1_3",-16.5,-19.8,-13.2,0.1,81.04,1,0,1,-16.5,68.0625
"sttd.lua","beta_DEP_1_2",-7.52,-9.024,-6.016,0.1,81.04,1,0,1,-7.52,14.1376
"sttd.lua","beta_DEP_1_4",9.62,7.696,11.544,0.1,81.04,1,0,1,9.62,23.1361
"sttd.lua","beta_DUR_1",1.89,1.512,2.268,0.1,1.86,1,0,1,1.89,0.893025
"sttd.lua","beta_DUR_2",-0.159,-0.1908,-0.1272,0.1,1.86,1,0,1,-0.159,0.00632025
"sttd.lua","beta_DUR_3",0.0099,0.00792,0.01188,0.001,0.00018,1,0,1,0.0099,1.00E-02
"tmdo.lua","beta_cons_bus",9.475,7.58,11.37,0.5,81.04,1,0,1,9.475,22.44390625
"tmdo.lua","beta_cons_mrt",8.76,7.008,10.512,0.5,81.04,1,0,1,8.76,19.1844
"tmdo.lua","beta_cons_private_bus",5.182,4.1456,6.2184,0.5,81.04,1,0,1,5.182,6.713281
"tmdo.lua","beta_cons_drive1",0,-0.2,0.2,0.5,81.04,1,0,1,0,10
"tmdo.lua","beta_cons_share2",5.039,4.0312,6.0468,0.5,81.04,1,0,1,5.039,6.34788025
"tmdo.lua","beta_cons_share3",6.258,5.0064,7.5096,0.5,81.04,1,0,1,6.258,9.790641
