9077,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
10262,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
8259,1834.8542397042,1376.1406797782,2293.5677996303,50,0.045,0.25,0.75,0.1,1834.8542397042,841672.520240119
23434,3668.3925645083,2751.2944233812,4585.4907056354,50,0.055,0.25,0.75,0.1,3668.3925645083,3364276.00183495
2873,2381.8549071434,1786.3911803576,2977.3186339293,50,0.055,0.25,0.75,0.1,2381.8549071434,1418308.19967077
26763,1834.8542397042,1376.1406797782,2293.5677996303,50,0.045,0.25,0.75,0.1,1834.8542397042,841672.520240119
12775,2346.7081583576,1760.0311187682,2933.385197947,50,0.045,0.25,0.75,0.1,2346.7081583576,1376759.79512553
12777,3485.1457602958,2613.8593202219,4356.4322003698,50,0.045,0.25,0.75,0.1,3485.1457602958,3036560.24262695
16718,3078.1450928566,2308.6088196424,3847.6813660707,50,0.055,0.25,0.75,0.1,3078.1450928566,2368744.30316929
9149,3147.380372486,2360.5352793645,3934.2254656075,50,0.055,0.25,0.75,0.1,3147.380372486,2476500.80227753
10342,3808.3925645083,2856.2944233812,4760.4907056354,50,0.055,0.25,0.75,0.1,3808.3925645083,3625963.48135053
7118,3078.1450928566,2308.6088196424,3847.6813660707,50,0.055,0.25,0.75,0.1,3078.1450928566,2368744.30316929
7043,3147.380372486,2360.5352793645,3934.2254656075,50,0.055,0.25,0.75,0.1,3147.380372486,2476500.80227753
9099,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
16731,2452.619627514,1839.4647206355,3065.7745343925,50,0.055,0.25,0.75,0.1,2452.619627514,1503835.75931673
21426,1791.6074354917,1343.7055766188,2239.5092943647,50,0.055,0.25,0.75,0.1,1791.6074354917,802464.300727286
21893,1791.6074354917,1343.7055766188,2239.5092943647,50,0.055,0.25,0.75,0.1,1791.6074354917,802464.300727286
26654,2346.7081583576,1760.0311187682,2933.385197947,50,0.045,0.25,0.75,0.1,2346.7081583576,1376759.79512553
16562,2432.399904367,1824.2999282753,3040.4998804588,50,0.045,0.25,0.75,0.1,2432.399904367,1479142.32369115
16292,2973.2918416424,2229.9688812318,3716.614802053,50,0.045,0.25,0.75,0.1,2973.2918416424,2210116.09389431
2040,3147.380372486,2360.5352793645,3934.2254656075,50,0.055,0.25,0.75,0.1,3147.380372486,2476500.80227753
15959,3078.1450928566,2308.6088196424,3847.6813660707,50,0.055,0.25,0.75,0.1,3078.1450928566,2368744.30316929
15981,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
19183,3388.3925645083,2541.2944233812,4235.4907056354,50,0.055,0.25,0.75,0.1,3388.3925645083,2870301.04280378
20433,2375.7461769796,1781.8096327347,2969.6827212245,50,0.045,0.25,0.75,0.1,2375.7461769796,1411042.4743583
13472,2452.619627514,1839.4647206355,3065.7745343925,50,0.055,0.25,0.75,0.1,2452.619627514,1503835.75931673
12781,2432.399904367,1824.2999282753,3040.4998804588,50,0.045,0.25,0.75,0.1,2432.399904367,1479142.32369115
9105,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
9107,2452.619627514,1839.4647206355,3065.7745343925,50,0.055,0.25,0.75,0.1,2452.619627514,1503835.75931673
13894,3078.1450928566,2308.6088196424,3847.6813660707,50,0.055,0.25,0.75,0.1,3078.1450928566,2368744.30316929
13481,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
3974,2727.380372486,2045.5352793645,3409.2254656075,50,0.055,0.25,0.75,0.1,2727.380372486,1859650.92405547
1479,2973.2918416424,2229.9688812318,3716.614802053,50,0.045,0.25,0.75,0.1,2973.2918416424,2210116.09389431
1481,2887.600095633,2165.7000717248,3609.5001195413,50,0.045,0.25,0.75,0.1,2887.600095633,2084558.57807493
3964,2582.3231268555,1936.7423451417,3227.9039085694,50,0.04,0.25,0.75,0.1,2582.3231268555,1667098.18287319
20702,2887.600095633,2165.7000717248,3609.5001195413,50,0.045,0.25,0.75,0.1,2887.600095633,2084558.57807493
23411,3485.1457602958,2613.8593202219,4356.4322003698,50,0.045,0.25,0.75,0.1,3485.1457602958,3036560.24262695
23415,2375.7461769796,1781.8096327347,2969.6827212245,50,0.045,0.25,0.75,0.1,2375.7461769796,1411042.4743583
5398,2452.619627514,1839.4647206355,3065.7745343925,50,0.055,0.25,0.75,0.1,2452.619627514,1503835.75931673
7192,1791.6074354917,1343.7055766188,2239.5092943647,50,0.055,0.25,0.75,0.1,1791.6074354917,802464.300727286
7145,3182.8670991657,2387.1503243743,3978.5838739572,50,0.055,0.25,0.75,0.1,3182.8670991657,2532660.74273787
7547,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
4921,2973.2918416424,2229.9688812318,3716.614802053,50,0.045,0.25,0.75,0.1,2973.2918416424,2210116.09389431
4924,2887.600095633,2165.7000717248,3609.5001195413,50,0.045,0.25,0.75,0.1,2887.600095633,2084558.57807493
6715,3078.1450928566,2308.6088196424,3847.6813660707,50,0.055,0.25,0.75,0.1,3078.1450928566,2368744.30316929
5405,3808.3925645083,2856.2944233812,4760.4907056354,50,0.055,0.25,0.75,0.1,3808.3925645083,3625963.48135053
6226,3808.3925645083,2856.2944233812,4760.4907056354,50,0.055,0.25,0.75,0.1,3808.3925645083,3625963.48135053
7920,2346.7081583576,1760.0311187682,2933.385197947,50,0.045,0.25,0.75,0.1,2346.7081583576,1376759.79512553
23189,2658.1450928566,1993.6088196424,3322.6813660707,50,0.055,0.25,0.75,0.1,2658.1450928566,1766433.83366941
23378,2727.380372486,2045.5352793645,3409.2254656075,50,0.055,0.25,0.75,0.1,2727.380372486,1859650.92405547
2382,1791.6074354917,1343.7055766188,2239.5092943647,50,0.055,0.25,0.75,0.1,1791.6074354917,802464.300727286
3545,2417.1329008343,1812.8496756257,3021.4161260429,50,0.055,0.25,0.75,0.1,2417.1329008343,1460632.86507391
16741,3147.380372486,2360.5352793645,3934.2254656075,50,0.055,0.25,0.75,0.1,3147.380372486,2476500.80227753
6707,1646.4938480352,1234.8703860264,2058.117310044,50,0.04,0.25,0.75,0.1,1646.4938480352,677735.49790444
19409,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
19412,3182.8670991657,2387.1503243743,3978.5838739572,50,0.055,0.25,0.75,0.1,3182.8670991657,2532660.74273787
19450,3388.3925645083,2541.2944233812,4235.4907056354,50,0.055,0.25,0.75,0.1,3388.3925645083,2870301.04280378
19489,1791.6074354917,1343.7055766188,2239.5092943647,50,0.055,0.25,0.75,0.1,1791.6074354917,802464.300727286
19432,1997.1329008343,1497.8496756257,2496.4161260429,50,0.055,0.25,0.75,0.1,1997.1329008343,997134.955898706
19391,3078.1450928566,2308.6088196424,3847.6813660707,50,0.055,0.25,0.75,0.1,3078.1450928566,2368744.30316929
15888,2762.8670991657,2072.1503243743,3453.5838739572,50,0.055,0.25,0.75,0.1,2762.8670991657,1908358.65191307
19375,3078.1450928566,2308.6088196424,3847.6813660707,50,0.055,0.25,0.75,0.1,3078.1450928566,2368744.30316929
19455,2101.8549071434,1576.3911803576,2627.3186339293,50,0.055,0.25,0.75,0.1,2101.8549071434,1104448.5126707
19443,1371.6074354917,1028.7055766188,1714.5092943646,50,0.055,0.25,0.75,0.1,1371.6074354917,470326.73927403
19429,2658.1450928566,1993.6088196424,3322.6813660707,50,0.055,0.25,0.75,0.1,2658.1450928566,1766433.83366941
19454,2658.1450928566,1993.6088196424,3322.6813660707,50,0.055,0.25,0.75,0.1,2658.1450928566,1766433.83366941
30939,3147.380372486,2360.5352793645,3934.2254656075,50,0.055,0.25,0.75,0.1,3147.380372486,2476500.80227753
19445,3388.3925645083,2541.2944233812,4235.4907056354,50,0.055,0.25,0.75,0.1,3388.3925645083,2870301.04280378
19481,2417.1329008343,1812.8496756257,3021.4161260429,50,0.055,0.25,0.75,0.1,2417.1329008343,1460632.86507391
19452,1371.6074354917,1028.7055766188,1714.5092943646,50,0.055,0.25,0.75,0.1,1371.6074354917,470326.73927403
8168,2452.619627514,1839.4647206355,3065.7745343925,50,0.055,0.25,0.75,0.1,2452.619627514,1503835.75931673
8086,3808.3925645083,2856.2944233812,4760.4907056354,50,0.055,0.25,0.75,0.1,3808.3925645083,3625963.48135053
8096,1791.6074354917,1343.7055766188,2239.5092943647,50,0.055,0.25,0.75,0.1,1791.6074354917,802464.300727286
8161,3078.1450928566,2308.6088196424,3847.6813660707,50,0.055,0.25,0.75,0.1,3078.1450928566,2368744.30316929
8099,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
8160,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
8063,2417.1329008343,1812.8496756257,3021.4161260429,50,0.055,0.25,0.75,0.1,2417.1329008343,1460632.86507391
8166,1791.6074354917,1343.7055766188,2239.5092943647,50,0.055,0.25,0.75,0.1,1791.6074354917,802464.300727286
4709,3078.1450928566,2308.6088196424,3847.6813660707,50,0.055,0.25,0.75,0.1,3078.1450928566,2368744.30316929
5410,3078.1450928566,2308.6088196424,3847.6813660707,50,0.055,0.25,0.75,0.1,3078.1450928566,2368744.30316929
5411,2417.1329008343,1812.8496756257,3021.4161260429,50,0.055,0.25,0.75,0.1,2417.1329008343,1460632.86507391
8098,3182.8670991657,2387.1503243743,3978.5838739572,50,0.055,0.25,0.75,0.1,3182.8670991657,2532660.74273787
8119,2032.619627514,1524.4647206355,2540.7745343925,50,0.055,0.25,0.75,0.1,2032.619627514,1032885.63753879
7959,2375.7461769796,1781.8096327347,2969.6827212245,50,0.045,0.25,0.75,0.1,2375.7461769796,1411042.4743583
8137,2658.1450928566,1993.6088196424,3322.6813660707,50,0.055,0.25,0.75,0.1,2658.1450928566,1766433.83366941
15865,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
31183,3808.3925645083,2856.2944233812,4760.4907056354,50,0.055,0.25,0.75,0.1,3808.3925645083,3625963.48135053
22034,1791.6074354917,1343.7055766188,2239.5092943647,50,0.055,0.25,0.75,0.1,1791.6074354917,802464.300727286
21171,3182.8670991657,2387.1503243743,3978.5838739572,50,0.055,0.25,0.75,0.1,3182.8670991657,2532660.74273787
25924,1834.8542397042,1376.1406797782,2293.5677996303,50,0.045,0.25,0.75,0.1,1834.8542397042,841672.520240119
21068,2346.7081583576,1760.0311187682,2933.385197947,50,0.045,0.25,0.75,0.1,2346.7081583576,1376759.79512553
20446,2944.2538230204,2208.1903672653,3680.3172787755,50,0.045,0.25,0.75,0.1,2944.2538230204,2167157.64359256
4927,2346.7081583576,1760.0311187682,2933.385197947,50,0.045,0.25,0.75,0.1,2346.7081583576,1376759.79512553
4944,3485.1457602958,2613.8593202219,4356.4322003698,50,0.045,0.25,0.75,0.1,3485.1457602958,3036560.24262695
5024,3485.1457602958,2613.8593202219,4356.4322003698,50,0.045,0.25,0.75,0.1,3485.1457602958,3036560.24262695
16747,3078.1450928566,2308.6088196424,3847.6813660707,50,0.055,0.25,0.75,0.1,3078.1450928566,2368744.30316929
17973,3147.380372486,2360.5352793645,3934.2254656075,50,0.055,0.25,0.75,0.1,3147.380372486,2476500.80227753
16751,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
5941,3808.3925645083,2856.2944233812,4760.4907056354,50,0.055,0.25,0.75,0.1,3808.3925645083,3625963.48135053
8432,3147.380372486,2360.5352793645,3934.2254656075,50,0.055,0.25,0.75,0.1,3147.380372486,2476500.80227753
4051,2944.2538230204,2208.1903672653,3680.3172787755,50,0.045,0.25,0.75,0.1,2944.2538230204,2167157.64359256
4083,2346.7081583576,1760.0311187682,2933.385197947,50,0.045,0.25,0.75,0.1,2346.7081583576,1376759.79512553
18656,2452.619627514,1839.4647206355,3065.7745343925,50,0.055,0.25,0.75,0.1,2452.619627514,1503835.75931673
16755,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
10080,2417.1329008343,1812.8496756257,3021.4161260429,50,0.055,0.25,0.75,0.1,2417.1329008343,1460632.86507391
11054,2452.619627514,1839.4647206355,3065.7745343925,50,0.055,0.25,0.75,0.1,2452.619627514,1503835.75931673
10481,2417.1329008343,1812.8496756257,3021.4161260429,50,0.055,0.25,0.75,0.1,2417.1329008343,1460632.86507391
1489,2375.7461769796,1781.8096327347,2969.6827212245,50,0.045,0.25,0.75,0.1,2375.7461769796,1411042.4743583
11444,2658.1450928566,1993.6088196424,3322.6813660707,50,0.055,0.25,0.75,0.1,2658.1450928566,1766433.83366941
21182,3808.3925645083,2856.2944233812,4760.4907056354,50,0.055,0.25,0.75,0.1,3808.3925645083,3625963.48135053
22209,2417.1329008343,1812.8496756257,3021.4161260429,50,0.055,0.25,0.75,0.1,2417.1329008343,1460632.86507391
22357,1791.6074354917,1343.7055766188,2239.5092943647,50,0.055,0.25,0.75,0.1,1791.6074354917,802464.300727286
4965,2973.2918416424,2229.9688812318,3716.614802053,50,0.045,0.25,0.75,0.1,2973.2918416424,2210116.09389431
12786,2887.600095633,2165.7000717248,3609.5001195413,50,0.045,0.25,0.75,0.1,2887.600095633,2084558.57807493
13267,2887.600095633,2165.7000717248,3609.5001195413,50,0.045,0.25,0.75,0.1,2887.600095633,2084558.57807493
6999,3078.1450928566,2308.6088196424,3847.6813660707,50,0.055,0.25,0.75,0.1,3078.1450928566,2368744.30316929
25283,1834.8542397042,1376.1406797782,2293.5677996303,50,0.045,0.25,0.75,0.1,1834.8542397042,841672.520240119
8781,1834.8542397042,1376.1406797782,2293.5677996303,50,0.045,0.25,0.75,0.1,1834.8542397042,841672.520240119
16765,3808.3925645083,2856.2944233812,4760.4907056354,50,0.055,0.25,0.75,0.1,3808.3925645083,3625963.48135053
16823,2452.619627514,1839.4647206355,3065.7745343925,50,0.055,0.25,0.75,0.1,2452.619627514,1503835.75931673
256,2417.1329008343,1812.8496756257,3021.4161260429,50,0.055,0.25,0.75,0.1,2417.1329008343,1460632.86507391
5435,2417.1329008343,1812.8496756257,3021.4161260429,50,0.055,0.25,0.75,0.1,2417.1329008343,1460632.86507391
21199,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
7591,2452.619627514,1839.4647206355,3065.7745343925,50,0.055,0.25,0.75,0.1,2452.619627514,1503835.75931673
5188,3485.1457602958,2613.8593202219,4356.4322003698,50,0.045,0.25,0.75,0.1,3485.1457602958,3036560.24262695
4942,2432.399904367,1824.2999282753,3040.4998804588,50,0.045,0.25,0.75,0.1,2432.399904367,1479142.32369115
9158,2417.1329008343,1812.8496756257,3021.4161260429,50,0.055,0.25,0.75,0.1,2417.1329008343,1460632.86507391
16776,3808.3925645083,2856.2944233812,4760.4907056354,50,0.055,0.25,0.75,0.1,3808.3925645083,3625963.48135053
16778,3808.3925645083,2856.2944233812,4760.4907056354,50,0.055,0.25,0.75,0.1,3808.3925645083,3625963.48135053
8937,2944.2538230204,2208.1903672653,3680.3172787755,50,0.045,0.25,0.75,0.1,2944.2538230204,2167157.64359256
16783,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
24760,2862.3231268555,2146.7423451417,3577.9039085694,50,0.04,0.25,0.75,0.1,2862.3231268555,2048223.42063296
21440,2727.380372486,2045.5352793645,3409.2254656075,50,0.055,0.25,0.75,0.1,2727.380372486,1859650.92405547
23388,2762.8670991657,2072.1503243743,3453.5838739572,50,0.055,0.25,0.75,0.1,2762.8670991657,1908358.65191307
5721,3078.1450928566,2308.6088196424,3847.6813660707,50,0.055,0.25,0.75,0.1,3078.1450928566,2368744.30316929
2077,3078.1450928566,2308.6088196424,3847.6813660707,50,0.055,0.25,0.75,0.1,3078.1450928566,2368744.30316929
18031,3808.3925645083,2856.2944233812,4760.4907056354,50,0.055,0.25,0.75,0.1,3808.3925645083,3625963.48135053
5452,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
7991,2887.600095633,2165.7000717248,3609.5001195413,50,0.045,0.25,0.75,0.1,2887.600095633,2084558.57807493
266,3182.8670991657,2387.1503243743,3978.5838739572,50,0.055,0.25,0.75,0.1,3182.8670991657,2532660.74273787
711,2417.1329008343,1812.8496756257,3021.4161260429,50,0.055,0.25,0.75,0.1,2417.1329008343,1460632.86507391
9169,3808.3925645083,2856.2944233812,4760.4907056354,50,0.055,0.25,0.75,0.1,3808.3925645083,3625963.48135053
9174,3182.8670991657,2387.1503243743,3978.5838739572,50,0.055,0.25,0.75,0.1,3182.8670991657,2532660.74273787
23908,2762.8670991657,2072.1503243743,3453.5838739572,50,0.055,0.25,0.75,0.1,2762.8670991657,1908358.65191307
4998,2346.7081583576,1760.0311187682,2933.385197947,50,0.045,0.25,0.75,0.1,2346.7081583576,1376759.79512553
4949,2973.2918416424,2229.9688812318,3716.614802053,50,0.045,0.25,0.75,0.1,2973.2918416424,2210116.09389431
5539,2452.619627514,1839.4647206355,3065.7745343925,50,0.055,0.25,0.75,0.1,2452.619627514,1503835.75931673
10446,3078.1450928566,2308.6088196424,3847.6813660707,50,0.055,0.25,0.75,0.1,3078.1450928566,2368744.30316929
13520,3182.8670991657,2387.1503243743,3978.5838739572,50,0.055,0.25,0.75,0.1,3182.8670991657,2532660.74273787
6013,2452.619627514,1839.4647206355,3065.7745343925,50,0.055,0.25,0.75,0.1,2452.619627514,1503835.75931673
9185,2452.619627514,1839.4647206355,3065.7745343925,50,0.055,0.25,0.75,0.1,2452.619627514,1503835.75931673
15055,2658.1450928566,1993.6088196424,3322.6813660707,50,0.055,0.25,0.75,0.1,2658.1450928566,1766433.83366941
29863,1834.8542397042,1376.1406797782,2293.5677996303,50,0.045,0.25,0.75,0.1,1834.8542397042,841672.520240119
5309,2375.7461769796,1781.8096327347,2969.6827212245,50,0.045,0.25,0.75,0.1,2375.7461769796,1411042.4743583
7357,3182.8670991657,2387.1503243743,3978.5838739572,50,0.055,0.25,0.75,0.1,3182.8670991657,2532660.74273787
4355,2457.6768731445,1843.2576548584,3072.0960914306,50,0.04,0.25,0.75,0.1,2457.6768731445,1510043.90319733
13538,2417.1329008343,1812.8496756257,3021.4161260429,50,0.055,0.25,0.75,0.1,2417.1329008343,1460632.86507391
11462,1371.6074354917,1028.7055766188,1714.5092943646,50,0.055,0.25,0.75,0.1,1371.6074354917,470326.73927403
277,3808.3925645083,2856.2944233812,4760.4907056354,50,0.055,0.25,0.75,0.1,3808.3925645083,3625963.48135053
890,3078.1450928566,2308.6088196424,3847.6813660707,50,0.055,0.25,0.75,0.1,3078.1450928566,2368744.30316929
4698,2375.7461769796,1781.8096327347,2969.6827212245,50,0.045,0.25,0.75,0.1,2375.7461769796,1411042.4743583
5061,2375.7461769796,1781.8096327347,2969.6827212245,50,0.045,0.25,0.75,0.1,2375.7461769796,1411042.4743583
13281,2973.2918416424,2229.9688812318,3716.614802053,50,0.045,0.25,0.75,0.1,2973.2918416424,2210116.09389431
3345,1791.6074354917,1343.7055766188,2239.5092943647,50,0.055,0.25,0.75,0.1,1791.6074354917,802464.300727286
2101,2417.1329008343,1812.8496756257,3021.4161260429,50,0.055,0.25,0.75,0.1,2417.1329008343,1460632.86507391
2103,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
3084,3147.380372486,2360.5352793645,3934.2254656075,50,0.055,0.25,0.75,0.1,3147.380372486,2476500.80227753
3107,3147.380372486,2360.5352793645,3934.2254656075,50,0.055,0.25,0.75,0.1,3147.380372486,2476500.80227753
2118,1791.6074354917,1343.7055766188,2239.5092943647,50,0.055,0.25,0.75,0.1,1791.6074354917,802464.300727286
16800,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
19213,1997.1329008343,1497.8496756257,2496.4161260429,50,0.055,0.25,0.75,0.1,1997.1329008343,997134.955898706
18986,2101.8549071434,1576.3911803576,2627.3186339293,50,0.055,0.25,0.75,0.1,2101.8549071434,1104448.5126707
13085,2944.2538230204,2208.1903672653,3680.3172787755,50,0.045,0.25,0.75,0.1,2944.2538230204,2167157.64359256
12798,2346.7081583576,1760.0311187682,2933.385197947,50,0.045,0.25,0.75,0.1,2346.7081583576,1376759.79512553
22005,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
22161,3078.1450928566,2308.6088196424,3847.6813660707,50,0.055,0.25,0.75,0.1,3078.1450928566,2368744.30316929
9200,3182.8670991657,2387.1503243743,3978.5838739572,50,0.055,0.25,0.75,0.1,3182.8670991657,2532660.74273787
10613,3078.1450928566,2308.6088196424,3847.6813660707,50,0.055,0.25,0.75,0.1,3078.1450928566,2368744.30316929
20469,3485.1457602958,2613.8593202219,4356.4322003698,50,0.045,0.25,0.75,0.1,3485.1457602958,3036560.24262695
11059,2417.1329008343,1812.8496756257,3021.4161260429,50,0.055,0.25,0.75,0.1,2417.1329008343,1460632.86507391
12245,2973.2918416424,2229.9688812318,3716.614802053,50,0.045,0.25,0.75,0.1,2973.2918416424,2210116.09389431
5477,2452.619627514,1839.4647206355,3065.7745343925,50,0.055,0.25,0.75,0.1,2452.619627514,1503835.75931673
17326,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
7719,2375.7461769796,1781.8096327347,2969.6827212245,50,0.045,0.25,0.75,0.1,2375.7461769796,1411042.4743583
9189,2521.8549071434,1891.3911803576,3152.3186339293,50,0.055,0.25,0.75,0.1,2521.8549071434,1589938.04317081
