0 858 2.0
0 865 1.0
0 868 1.0
0 871 1.0
0 872 2.0
0 873 1.0
0 875 1.0
0 880 1.0
0 882 1.0
0 1042 2.0
0 1085 2.0
0 1107 2.0
1 67 2.0
1 685 1.0
1 686 1.0
1 758 2.0
1 1411 2.0
4 3 15.0
4 31 2.0
4 34 22.0
4 36 2.0
4 67 5.0
4 81 1.0
4 96 1.0
4 97 2.0
4 665 10.0
4 684 1.0
4 686 39.0
4 730 9.0
4 761 10.0
4 794 4.0
4 832 1.0
4 1392 5.0
4 1437 2.0
5 6 2.0
5 23 1.0
5 31 3.0
5 36 1.0
5 73 2.0
5 75 1.0
5 89 4.0
5 98 1.0
5 119 10.0
5 123 2.0
5 125 2.0
5 126 2.0
5 127 16.0
5 130 5.0
5 132 2.0
5 133 2.0
5 135 2.0
5 137 3.0
5 139 27.0
5 141 10.0
5 143 2.0
5 144 8.0
5 147 4.0
5 151 11.0
5 170 1.0
5 267 2.0
5 268 3.0
5 278 4.0
5 322 4.0
5 392 3.0
5 555 2.0
5 655 2.0
5 656 4.0
5 658 5.0
5 684 2.0
5 733 2.0
5 758 2.0
5 763 2.0
5 846 7.0
5 853 2.0
5 854 28.0
5 857 2.0
5 862 1.0
5 864 2.0
5 866 13.0
5 868 10.0
5 870 2.0
5 871 10.0
5 874 2.0
5 878 6.0
5 995 2.0
5 1005 2.0
5 1049 1.0
5 1119 1.0
5 1383 2.0
5 1411 2.0
6 71 4.0
6 75 1.0
6 89 3.0
6 99 1.0
6 170 3.0
6 258 1.0
6 267 2.0
6 269 2.0
6 292 1.0
6 555 5.0
6 576 1.0
6 635 1.0
6 638 6.0
6 646 2.0
6 647 2.0
6 656 2.0
6 658 2.0
6 798 6.0
6 816 3.0
6 897 1.0
6 918 1.0
6 919 1.0
6 920 1.0
6 923 5.0
6 977 1.0
6 985 4.0
6 996 2.0
6 1063 1.0
6 1282 2.0
6 1303 3.0
6 1362 1.0
6 1365 4.0
6 1374 6.0
9 1 1.0
9 13 2.0
9 21 2.0
9 39 1.0
9 40 3.0
9 51 1.0
9 115 1.0
9 161 1.0
9 373 1.0
9 642 2.0
9 649 1.0
9 661 2.0
9 674 1.0
9 677 3.0
9 695 1.0
9 706 1.0
9 707 2.0
9 755 1.0
9 842 2.0
9 1100 6.0
9 1369 3.0
9 1376 3.0
9 1388 5.0
9 1398 2.0
9 1402 5.0
10 1049 2.0
11 0 2.0
11 3 13.0
11 5 7.0
11 6 10.0
11 7 8.0
11 13 3.0
11 17 6.0
11 19 8.0
11 22 6.0
11 30 2.0
11 31 2.0
11 34 15.0
11 35 3.0
11 36 2.0
11 37 8.0
11 41 4.0
11 44 3.0
11 49 2.0
11 50 6.0
11 55 3.0
11 67 2.0
11 69 2.0
11 70 3.0
11 74 4.0
11 79 5.0
11 82 11.0
11 87 6.0
11 88 3.0
11 89 24.0
11 90 10.0
11 98 1.0
11 102 4.0
11 110 2.0
11 113 2.0
11 118 5.0
11 151 3.0
11 157 3.0
11 170 10.0
11 180 3.0
11 186 2.0
11 192 9.0
11 193 8.0
11 210 1.0
11 218 11.0
11 222 64.0
11 250 34.0
11 253 2.0
11 255 1.0
11 256 3.0
11 258 14.0
11 260 1.0
11 267 20.0
11 291 3.0
11 292 20.0
11 306 1.0
11 315 7.0
11 327 6.0
11 336 40.0
11 371 4.0
11 379 21.0
11 387 5.0
11 388 2.0
11 396 6.0
11 399 2.0
11 401 8.0
11 412 1.0
11 414 63.0
11 424 1.0
11 442 2.0
11 443 1.0
11 444 11.0
11 520 1.0
11 550 64.0
11 555 20.0
11 556 21.0
11 566 2.0
11 575 13.0
11 604 1.0
11 629 4.0
11 645 3.0
11 651 5.0
11 653 8.0
11 656 16.0
11 658 14.0
11 664 5.0
11 665 2.0
11 667 5.0
11 668 4.0
11 673 5.0
11 683 3.0
11 684 1.0
11 686 20.0
11 689 12.0
11 691 9.0
11 695 8.0
11 699 11.0
11 704 3.0
11 706 1.0
11 709 5.0
11 712 1.0
11 713 11.0
11 714 2.0
11 717 4.0
11 719 4.0
11 724 2.0
11 727 3.0
11 730 32.0
11 732 3.0
11 733 17.0
11 734 52.0
11 740 2.0
11 744 14.0
11 746 1.0
11 749 17.0
11 750 2.0
11 757 2.0
11 761 39.0
11 762 2.0
11 764 16.0
11 768 2.0
11 771 2.0
11 776 3.0
11 777 15.0
11 782 8.0
11 788 1.0
11 794 9.0
11 796 21.0
11 797 10.0
11 801 2.0
11 802 2.0
11 806 5.0
11 809 2.0
11 814 9.0
11 815 2.0
11 816 9.0
11 817 6.0
11 825 2.0
11 840 4.0
11 884 5.0
11 897 1.0
11 940 1.0
11 949 37.0
11 977 12.0
11 980 2.0
11 983 2.0
11 985 1.0
11 994 2.0
11 1054 3.0
11 1063 13.0
11 1098 2.0
11 1106 17.0
11 1115 1.0
11 1128 1.0
11 1139 2.0
11 1141 36.0
11 1143 8.0
11 1151 3.0
11 1158 4.0
11 1169 2.0
11 1170 3.0
11 1171 1.0
11 1226 7.0
11 1238 6.0
11 1239 4.0
11 1243 5.0
11 1250 2.0
11 1251 2.0
11 1252 6.0
11 1256 5.0
11 1257 3.0
11 1277 54.0
11 1282 2.0
11 1283 10.0
11 1356 2.0
11 1380 2.0
11 1383 17.0
11 1385 6.0
11 1391 2.0
11 1392 14.0
11 1394 8.0
11 1395 2.0
11 1400 9.0
11 1405 7.0
11 1406 1.0
11 1410 5.0
11 1413 15.0
11 1414 5.0
11 1416 16.0
11 1418 12.0
11 1422 4.0
11 1426 6.0
11 1431 4.0
11 1433 2.0
11 1436 2.0
11 1440 7.0
11 1441 19.0
11 1444 2.0
11 1446 5.0
14 69 30.0
14 83 31.0
14 796 9.0
14 810 5.0
17 6 4.0
17 31 4.0
17 36 2.0
17 89 4.0
17 656 4.0
17 658 4.0
19 21 1.0
19 677 3.0
19 748 2.0
19 804 1.0
19 888 1.0
19 1424 1.0
22 336 1.0
22 744 2.0
22 749 2.0
22 777 3.0
22 797 2.0
22 814 1.0
22 884 1.0
22 949 3.0
22 1106 1.0
22 1141 3.0
22 1283 1.0
22 1418 1.0
25 3 2.0
25 6 3.0
25 34 2.0
25 67 2.0
25 75 3.0
25 89 2.0
25 119 1.0
25 125 1.0
25 133 2.0
25 151 2.0
25 169 1.0
25 170 1.0
25 250 2.0
25 251 3.0
25 267 2.0
25 268 2.0
25 278 1.0
25 314 3.0
25 322 2.0
25 385 1.0
25 386 1.0
25 555 3.0
25 617 1.0
25 656 2.0
25 658 1.0
25 665 3.0
25 730 9.0
25 733 6.0
25 746 5.0
25 758 4.0
25 761 9.0
25 763 4.0
25 790 2.0
25 794 6.0
25 809 6.0
25 816 10.0
25 817 4.0
25 825 1.0
25 829 1.0
25 846 1.0
25 854 1.0
25 866 3.0
25 897 1.0
25 985 4.0
25 994 3.0
25 1019 4.0
25 1282 4.0
25 1372 2.0
25 1380 4.0
25 1383 6.0
25 1385 4.0
25 1391 4.0
25 1392 1.0
25 1395 2.0
25 1411 4.0
25 1413 6.0
25 1426 3.0
27 291 1.0
27 333 1.0
27 367 1.0
27 386 2.0
27 400 1.0
28 82 3.0
28 90 2.0
28 102 1.0
28 103 1.0
28 176 2.0
28 191 1.0
28 192 2.0
28 193 2.0
28 196 1.0
28 215 1.0
28 218 1.0
28 250 1.0
28 258 2.0
28 336 2.0
28 401 4.0
28 444 2.0
28 575 2.0
28 634 1.0
28 641 1.0
28 645 2.0
28 653 3.0
28 699 2.0
28 809 1.0
28 1372 2.0
29 1015 2.0
29 1106 1.0
29 1143 1.0
29 1160 1.0
29 1165 2.0
29 1225 1.0
29 1226 1.0
29 1238 3.0
29 1239 2.0
29 1242 1.0
29 1243 1.0
29 1244 2.0
33 1027 1.0
33 1080 2.0
33 1105 2.0
36 12 2.0
36 25 2.0
36 28 1.0
36 32 1.0
36 73 2.0
36 100 1.0
36 101 2.0
36 102 2.0
36 648 1.0
36 653 2.0
36 655 1.0
36 675 2.0
36 681 2.0
41 188 2.0
41 256 2.0
41 342 1.0
41 353 2.0
41 368 1.0
41 381 1.0
41 388 3.0
41 412 1.0
41 420 2.0
41 424 1.0
41 451 2.0
41 463 2.0
41 464 1.0
41 495 1.0
41 498 1.0
41 499 2.0
41 503 1.0
41 514 2.0
41 515 2.0
41 518 2.0
41 629 2.0
41 940 1.0
41 987 2.0
41 1033 1.0
41 1034 1.0
41 1080 3.0
41 1106 2.0
41 1143 3.0
41 1146 1.0
41 1148 2.0
41 1158 2.0
41 1165 2.0
41 1191 3.0
41 1192 2.0
41 1223 2.0
41 1224 2.0
41 1226 2.0
41 1237 3.0
41 1238 1.0
41 1239 1.0
41 1241 2.0
41 1243 2.0
41 1246 1.0
41 1256 3.0
41 1257 3.0
41 1286 2.0
43 342 1.0
43 353 5.0
43 368 2.0
43 381 1.0
43 464 4.0
43 915 2.0
43 1014 2.0
43 1071 1.0
43 1078 2.0
43 1080 2.0
43 1115 1.0
43 1191 2.0
43 1194 3.0
43 1244 1.0
43 1356 1.0
44 71 3.0
44 636 2.0
44 638 2.0
44 656 2.0
44 658 1.0
44 725 2.0
44 1155 1.0
44 1162 2.0
44 1167 1.0
44 1351 1.0
44 1363 1.0
44 1383 3.0
44 1385 4.0
46 1363 2.0
46 1383 3.0
46 1385 1.0
47 253 1.0
47 255 2.0
47 256 1.0
47 267 3.0
47 329 2.0
47 335 2.0
47 339 1.0
47 342 3.0
47 347 1.0
47 348 1.0
47 368 2.0
47 381 2.0
47 388 3.0
47 629 2.0
47 985 2.0
47 1019 2.0
48 119 3.0
48 127 5.0
48 139 7.0
48 141 4.0
48 144 2.0
48 151 2.0
48 846 1.0
48 854 1.0
48 866 2.0
49 119 3.0
49 123 1.0
49 125 1.0
49 127 9.0
49 133 1.0
49 139 8.0
49 141 6.0
49 143 2.0
49 144 4.0
49 151 3.0
49 846 2.0
49 854 3.0
49 866 5.0
56 268 4.0
56 280 1.0
56 321 2.0
56 322 3.0
56 327 1.0
56 334 1.0
56 915 2.0
56 995 4.0
56 1005 1.0
56 1018 1.0
56 1049 3.0
56 1071 1.0
56 1078 1.0
56 1113 2.0
56 1115 1.0
56 1356 1.0
59 78 6.0
59 197 1.0
59 275 3.0
59 284 2.0
59 286 3.0
59 301 2.0
59 312 6.0
59 324 1.0
59 338 4.0
59 344 4.0
59 346 6.0
59 349 1.0
59 351 3.0
59 369 4.0
59 404 3.0
59 491 2.0
59 613 1.0
59 614 1.0
59 636 5.0
59 1011 2.0
59 1013 1.0
59 1028 2.0
59 1065 1.0
59 1071 1.0
59 1073 2.0
59 1076 1.0
59 1078 1.0
59 1096 1.0
59 1131 2.0
59 1218 1.0
60 253 2.0
60 272 2.0
60 280 1.0
60 287 3.0
60 304 1.0
60 321 1.0
60 342 4.0
60 344 1.0
60 368 4.0
60 381 2.0
60 388 3.0
60 437 1.0
60 439 1.0
60 517 1.0
60 629 2.0
60 1007 1.0
60 1014 1.0
60 1031 2.0
60 1048 1.0
60 1069 4.0
60 1095 2.0
60 1244 1.0
63 78 12.0
63 91 2.0
63 121 6.0
63 124 3.0
63 141 4.0
63 142 6.0
63 144 6.0
63 250 2.0
63 251 2.0
63 272 5.0
63 273 1.0
63 284 8.0
63 286 12.0
63 287 2.0
63 301 7.0
63 311 1.0
63 312 8.0
63 338 7.0
63 344 8.0
63 346 12.0
63 349 17.0
63 351 2.0
63 369 14.0
63 404 13.0
63 621 1.0
63 636 11.0
63 656 2.0
63 658 1.0
63 805 6.0
63 826 1.0
63 848 5.0
63 868 2.0
63 869 4.0
63 871 3.0
63 977 5.0
63 978 4.0
63 993 1.0
63 999 6.0
