15 2859 0.14285714285714285
15 2903 0.14285714285714285
15 2932 0.14285714285714285
15 2966 0.14285714285714285
15 3850 0.14285714285714285
15 4042 0.14285714285714285
15 4312 0.14285714285714285
34 4781 0.16666666666666666
34 4795 0.16666666666666666
34 6101 0.16666666666666666
34 6298 0.16666666666666666
34 7667 0.16666666666666666
34 7673 0.16666666666666666
86 152 0.25
86 1498 0.4166666666666667
86 2844 0.25
86 4190 0.08333333333333333
131 218 0.09090909090909091
131 1563 0.09090909090909091
131 1564 0.045454545454545456
131 1591 0.045454545454545456
131 1592 0.045454545454545456
131 2909 0.045454545454545456
131 2910 0.13636363636363635
131 2937 0.045454545454545456
131 2944 0.045454545454545456
131 2953 0.045454545454545456
131 2962 0.045454545454545456
131 2965 0.045454545454545456
131 4255 0.13636363636363635
131 4283 0.13636363636363635
136 42 0.011235955056179775
136 72 0.011235955056179775
136 118 0.011235955056179775
136 1179 0.011235955056179775
136 1298 0.011235955056179775
136 1299 0.0449438202247191
136 1388 0.0449438202247191
136 1389 0.02247191011235955
136 1418 0.02247191011235955
136 1419 0.02247191011235955
136 1464 0.02247191011235955
136 1465 0.02247191011235955
136 2110 0.011235955056179775
136 2111 0.02247191011235955
136 2525 0.056179775280898875
136 2526 0.033707865168539325
136 2644 0.02247191011235955
136 2645 0.02247191011235955
136 2683 0.033707865168539325
136 2734 0.02247191011235955
136 2735 0.011235955056179775
136 2764 0.033707865168539325
136 2765 0.011235955056179775
136 2810 0.02247191011235955
136 2811 0.011235955056179775
136 3456 0.011235955056179775
136 3457 0.056179775280898875
136 3871 0.011235955056179775
136 3991 0.02247191011235955
136 4029 0.06741573033707865
136 4081 0.011235955056179775
136 4110 0.02247191011235955
136 4150 0.02247191011235955
136 4157 0.011235955056179775
136 4803 0.011235955056179775
136 5156 0.011235955056179775
136 5157 0.011235955056179775
136 5178 0.011235955056179775
136 5218 0.011235955056179775
136 5219 0.011235955056179775
136 5220 0.011235955056179775
136 5336 0.011235955056179775
136 5337 0.011235955056179775
136 5375 0.02247191011235955
136 5749 0.011235955056179775
136 6080 0.011235955056179775
136 6148 0.011235955056179775
136 6149 0.011235955056179775
136 6651 0.011235955056179775
136 6728 0.011235955056179775
